feature_set,window_size,n_components,clipping_threshold,max_depth,min_samples_leaf,min_samples_split,max_features,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,15,15,130,5.0,10,10,1.0,11.035993831168675,0.8496752488798889,11.514109562185059,17.211174998904486
A,15,15,130,10.0,1,2,sqrt,27.309229890564644,0.8018549463476091,13.959073529177658,20.266370633029048
A,15,15,130,10.0,1,2,1.0,20.70461239268829,0.8401353304356872,11.632818312655095,18.50378450848219
A,15,15,130,10.0,1,10,sqrt,25.140366853506862,0.8122983486220384,13.579358674734811,19.93827541492049
A,15,15,130,10.0,1,10,1.0,18.897668340408266,0.8419485525812476,11.576608648431757,18.34344686684647
A,15,15,130,10.0,5,2,sqrt,27.909542689998183,0.8005725643337197,14.594192046302378,20.86157636925556
A,15,15,130,10.0,5,2,1.0,17.020556438682352,0.8438954873922235,11.498149027848736,18.121175970737262
A,15,15,130,10.0,5,10,sqrt,27.909542689998183,0.8005725643337197,14.594192046302378,20.86157636925556
A,15,15,130,10.0,5,10,1.0,17.020556438682352,0.8438954873922235,11.498149027848736,18.121175970737262
A,15,15,130,10.0,10,2,sqrt,21.116717719511463,0.8084082618130152,13.8009827312992,19.976630293726362
A,15,15,130,10.0,10,2,1.0,14.61183311185718,0.8465787571695509,11.345257594770972,17.855398376136005
A,15,15,130,10.0,10,10,sqrt,21.116717719511463,0.8084082618130152,13.8009827312992,19.976630293726362
A,15,15,130,10.0,10,10,1.0,14.61183311185718,0.8465787571695509,11.345257594770972,17.855398376136005
A,15,15,130,,1,2,sqrt,44.94768784234445,0.7854580703774161,15.341533851645163,23.90050639928993
A,15,15,130,,1,2,1.0,36.66768614870965,0.8031706196738375,13.824009191713916,22.17392950828642
A,15,15,130,,1,10,sqrt,34.68816695841562,0.7976214596570257,14.576836401627428,22.35856686259112
A,15,15,130,,1,10,1.0,28.458126406187677,0.8101615493697828,13.31938097019073,21.157914322368676
A,15,15,130,,5,2,sqrt,29.016759566542326,0.8010280614926794,14.244401726928274,21.617227561165755
A,15,15,130,,5,2,1.0,23.532812636592,0.8167916397477006,12.849002047332103,20.284134118473567
A,15,15,130,,5,10,sqrt,29.016759566542326,0.8010280614926794,14.244401726928274,21.617227561165755
A,15,15,130,,5,10,1.0,23.532812636592,0.8167916397477006,12.849002047332103,20.284134118473567
A,15,15,130,,10,2,sqrt,23.876951546618034,0.8071391577191769,13.882097834507102,20.62471130730021
A,15,15,130,,10,2,1.0,17.628664557128317,0.8269201958471971,12.214100901262551,19.153407012797068
A,15,15,130,,10,10,sqrt,23.876951546618034,0.8071391577191769,13.882097834507102,20.62471130730021
A,15,15,130,,10,10,1.0,17.628664557128317,0.8269201958471971,12.214100901262551,19.153407012797068
A,15,20,115,5.0,1,2,sqrt,99.8370435300292,0.6958675807843668,19.237718479375808,24.30062930466287
A,15,20,115,5.0,1,2,1.0,5.419661460974313,0.8657770435370541,9.952635087008384,14.509575150360257
A,15,20,115,5.0,1,10,sqrt,99.6774430748527,0.707476123463002,19.2110974014848,24.27235143217833
A,15,20,115,5.0,1,10,1.0,5.419661460974313,0.8657770435370541,9.952635087008384,14.509575150360257
A,15,20,115,5.0,5,2,sqrt,121.60699092101363,0.6766487141149264,20.88065619726921,26.031861324493963
A,15,20,115,5.0,5,2,1.0,5.419661460974313,0.8657770435370541,9.952635087008384,14.509575150360257
A,15,20,115,5.0,5,10,sqrt,121.60699092101363,0.6766487141149264,20.88065619726921,26.031861324493963
A,15,20,115,5.0,5,10,1.0,5.419661460974313,0.8657770435370541,9.952635087008384,14.509575150360257
A,15,20,115,5.0,10,2,sqrt,118.25193336273371,0.6817328291293878,21.036190658899798,26.28269893132914
A,15,20,115,5.0,10,2,1.0,5.419539441230336,0.8659471538495598,9.946402102332623,14.504579137270557
A,15,20,115,5.0,10,10,sqrt,118.25193336273371,0.6817328291293878,21.036190658899798,26.28269893132914
A,15,20,115,5.0,10,10,1.0,5.419539441230336,0.8659471538495598,9.946402102332623,14.504579137270557
A,15,20,115,10.0,1,2,sqrt,38.67355842996537,0.7906710700422919,13.854370601407231,19.507172345897768
A,15,20,115,10.0,1,2,1.0,8.77553885021818,0.8600550324253978,9.973557460834039,15.738069221811651
A,15,20,115,10.0,1,10,sqrt,26.397626458239937,0.7963341487124093,13.93674458828641,19.423503655389485
A,15,20,115,10.0,1,10,1.0,8.144994228879069,0.8616479801256587,9.955146506320858,15.656815651047904
A,15,20,115,10.0,5,2,sqrt,42.35188967373931,0.7846760323444886,14.312661778733446,19.8872756860285
A,15,20,115,10.0,5,2,1.0,8.009258859327925,0.8597181988159391,9.9282770289636,15.653557209700745
A,15,20,115,10.0,5,10,sqrt,42.35188967373931,0.7846760323444886,14.312661778733446,19.8872756860285
A,15,20,115,10.0,5,10,1.0,8.009258859327925,0.8597181988159391,9.9282770289636,15.653557209700745
A,15,20,115,10.0,10,2,sqrt,25.619449605211788,0.7851743183634993,14.354994140483708,20.093967316474032
A,15,20,115,10.0,10,2,1.0,6.797745761689309,0.8648602569425663,9.715898691573345,15.254611474524356
A,15,20,115,10.0,10,10,sqrt,25.619449605211788,0.7851743183634993,14.354994140483708,20.093967316474032
A,15,20,115,10.0,10,10,1.0,6.797745761689309,0.8648602569425663,9.715898691573345,15.254611474524356
A,15,20,115,,1,2,sqrt,55.678790242477476,0.7833537188598255,13.896394524978756,22.391454906475094
A,15,20,115,,1,2,1.0,13.995855214641043,0.8170281927893015,11.259803051406871,18.813559063021053
A,15,20,115,,1,10,sqrt,41.73919806738023,0.7929362098907099,13.792188223347486,21.797679855011566
A,15,20,115,,1,10,1.0,12.18158666096724,0.8262893060655797,10.961975263809569,18.118402363366414
A,15,20,115,,5,2,sqrt,38.02306990754009,0.8020102671019004,13.464239909977366,20.787070333063127
A,15,20,115,,5,2,1.0,11.333153648892452,0.8334940533091076,10.669388860667805,17.51297743679097
A,15,20,115,,5,10,sqrt,38.02306990754009,0.8020102671019004,13.464239909977366,20.787070333063127
A,15,20,115,,5,10,1.0,11.333153648892452,0.8334940533091076,10.669388860667805,17.51297743679097
A,15,20,115,,10,2,sqrt,47.85145212179609,0.8022036641118622,13.62784285363476,20.45385506465324
A,15,20,115,,10,2,1.0,8.30203125842402,0.8486006924251536,10.012746209869698,16.22048899622395
A,15,20,115,,10,10,sqrt,47.85145212179609,0.8022036641118622,13.62784285363476,20.45385506465324
A,15,20,115,,10,10,1.0,8.30203125842402,0.8486006924251536,10.012746209869698,16.22048899622395
A,15,20,120,5.0,1,2,sqrt,127.94938783022818,0.6938127637333762,20.55538046685041,25.681943427166505
A,15,20,120,5.0,1,2,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,5.0,1,10,sqrt,128.7156081916191,0.7018249526185139,20.687651219781507,25.80788868940556
A,15,20,120,5.0,1,10,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,5.0,5,2,sqrt,154.99254038401662,0.6735886761208664,22.32557899808076,27.546135606753488
A,15,20,120,5.0,5,2,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,5.0,5,10,sqrt,154.99254038401662,0.6735886761208664,22.32557899808076,27.546135606753488
A,15,20,120,5.0,5,10,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,5.0,10,2,sqrt,151.00509937873306,0.6774087058274132,22.45266798581631,27.757658025636182
A,15,20,120,5.0,10,2,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,5.0,10,10,sqrt,151.00509937873306,0.6774087058274132,22.45266798581631,27.757658025636182
A,15,20,120,5.0,10,10,1.0,6.990731606148122,0.8586959792730268,11.01378149108707,15.699278721469662
A,15,20,120,10.0,1,2,sqrt,71.4420359258655,0.7684542759898287,16.334816558972392,22.199756079067164
A,15,20,120,10.0,1,2,1.0,12.31438291037726,0.8510488088064936,11.097351904262517,17.07615732387054
A,15,20,120,10.0,1,10,sqrt,59.00415633643577,0.7821690690279695,15.62735182826494,21.565859747541047
A,15,20,120,10.0,1,10,1.0,11.377989143594812,0.8527309934765741,11.049428926261665,16.96655445287207
A,15,20,120,10.0,5,2,sqrt,55.62167492512697,0.7711484665454554,16.54010701294701,22.483153611420093
A,15,20,120,10.0,5,2,1.0,10.249776727393803,0.8520279685946157,11.020070414988306,16.827627860569425
A,15,20,120,10.0,5,10,sqrt,55.62167492512697,0.7711484665454554,16.54010701294701,22.483153611420093
A,15,20,120,10.0,5,10,1.0,10.249776727393803,0.8520279685946157,11.020070414988306,16.827627860569425
A,15,20,120,10.0,10,2,sqrt,67.09422602084763,0.763451882883367,16.927655132876556,23.004032295199238
A,15,20,120,10.0,10,2,1.0,8.882775101993193,0.8555974484212239,10.83974239003109,16.462707254086585
A,15,20,120,10.0,10,10,sqrt,67.09422602084763,0.763451882883367,16.927655132876556,23.004032295199238
A,15,20,120,10.0,10,10,1.0,8.882775101993193,0.8555974484212239,10.83974239003109,16.462707254086585
A,15,20,120,,1,2,sqrt,57.58568445232038,0.7808294439928002,15.099995616221815,23.70673493578719
A,15,20,120,,1,2,1.0,21.427084883778132,0.8076730503223736,12.5664490993673,20.414845742508884
A,15,20,120,,1,10,sqrt,70.34306065573774,0.7888888168844571,14.984487949656636,22.996755847217276
A,15,20,120,,1,10,1.0,17.007566194739162,0.8171380653336142,12.198047980650458,19.635130980208107
A,15,20,120,,5,2,sqrt,52.54748896241652,0.7919023412293351,14.705563575358363,22.215883274805563
A,15,20,120,,5,2,1.0,14.269393397192076,0.8242101346967106,11.822111407507744,18.81085301685834
A,15,20,120,,5,10,sqrt,52.54748896241652,0.7919023412293351,14.705563575358363,22.215883274805563
A,15,20,120,,5,10,1.0,14.269393397192076,0.8242101346967106,11.822111407507744,18.81085301685834
A,15,20,120,,10,2,sqrt,45.20989129371784,0.7982620736631614,14.451423487295354,21.137875448106776
A,15,20,120,,10,2,1.0,11.05557760809243,0.8374219799855753,11.3003876757974,17.638326458661638
A,15,20,120,,10,10,sqrt,45.20989129371784,0.7982620736631614,14.451423487295354,21.137875448106776
A,15,20,120,,10,10,1.0,11.05557760809243,0.8374219799855753,11.3003876757974,17.638326458661638
A,15,20,125,5.0,1,2,sqrt,164.00458418364073,0.6943475893150385,22.04270307906131,27.283577571850106
A,15,20,125,5.0,1,2,1.0,9.255028496216998,0.8497158041429287,12.17826410803237,17.031221989708126
A,15,20,125,5.0,1,10,sqrt,165.4837550878613,0.6962019325464881,22.12190452788199,27.299099925378563
A,15,20,125,5.0,1,10,1.0,9.255028496216998,0.8497158041429287,12.17826410803237,17.031221989708126
A,15,20,125,5.0,5,2,sqrt,199.79566333743466,0.6680438993319887,23.88747854708733,29.224400315753705
A,15,20,125,5.0,5,2,1.0,9.255028496216998,0.8497158041429287,12.17826410803237,17.031221989708126
A,15,20,125,5.0,5,10,sqrt,199.79566333743466,0.6680438993319887,23.88747854708733,29.224400315753705
A,15,20,125,5.0,5,10,1.0,9.255028496216998,0.8497158041429287,12.17826410803237,17.031221989708126
A,15,20,125,5.0,10,2,sqrt,193.8508587158422,0.6733737492283594,23.94379927951101,29.351591890256334
A,15,20,125,5.0,10,2,1.0,9.254679659096574,0.8497813710648539,12.176512087127085,17.029999519366704
A,15,20,125,5.0,10,10,sqrt,193.8508587158422,0.6733737492283594,23.94379927951101,29.351591890256334
A,15,20,125,5.0,10,10,1.0,9.254679659096574,0.8497813710648539,12.176512087127085,17.029999519366704
A,15,20,125,10.0,1,2,sqrt,94.62685857649156,0.7772841686014405,17.050361726037444,23.272661442624745
A,15,20,125,10.0,1,2,1.0,17.55354304575183,0.8434222133249243,12.258914347643653,18.46811751889316
A,15,20,125,10.0,1,10,sqrt,75.56404041427766,0.7638829589121638,17.489488764412158,23.391659259631
A,15,20,125,10.0,1,10,1.0,16.73585368972393,0.84458222691798,12.22737918260649,18.384166510728534
A,15,20,125,10.0,5,2,sqrt,29.641975664037325,0.793824974337373,16.097744612121776,21.74160603240461
A,15,20,125,10.0,5,2,1.0,14.359718933061998,0.8455548117550034,12.145726908257226,18.108980666012265
A,15,20,125,10.0,5,10,sqrt,29.641975664037325,0.793824974337373,16.097744612121776,21.74160603240461
A,15,20,125,10.0,5,10,1.0,14.359718933061998,0.8455548117550034,12.145726908257226,18.108980666012265
A,15,20,125,10.0,10,2,sqrt,50.93667319791947,0.7735527334897694,17.117888263434402,22.799827284699706
A,15,20,125,10.0,10,2,1.0,11.82120817418986,0.8479292936223544,11.941714365705968,17.68382808206053
A,15,20,125,10.0,10,10,sqrt,50.93667319791947,0.7735527334897694,17.117888263434402,22.799827284699706
A,15,20,125,10.0,10,10,1.0,11.82120817418986,0.8479292936223544,11.941714365705968,17.68382808206053
A,15,20,125,,1,2,sqrt,165.41398034591177,0.7690288080665688,16.974244634119483,26.03947850948204
A,15,20,125,,1,2,1.0,32.51962987246994,0.8019330437930179,13.933419675449596,22.212791750448105
A,15,20,125,,1,10,sqrt,95.45808837144307,0.7790969524937097,16.590964487343832,24.78899586431129
A,15,20,125,,1,10,1.0,27.82075806714182,0.807753453021083,13.756982159431612,21.55975620585346
A,15,20,125,,5,2,sqrt,63.00908974195397,0.7850613251556414,16.050230399174353,23.768532932126682
A,15,20,125,,5,2,1.0,21.114376038655905,0.8163084448422454,13.199364441006235,20.48421179172086
A,15,20,125,,5,10,sqrt,63.00908974195397,0.7850613251556414,16.050230399174353,23.768532932126682
A,15,20,125,,5,10,1.0,21.114376038655905,0.8163084448422454,13.199364441006235,20.48421179172086
A,15,20,125,,10,2,sqrt,72.007337317581,0.7882590030880511,16.169650247842082,23.28261044642075
A,15,20,125,,10,2,1.0,16.192747385546014,0.8286551433757877,12.586761456393267,19.16045224969098
A,15,20,125,,10,10,sqrt,72.007337317581,0.7882590030880511,16.169650247842082,23.28261044642075
A,15,20,125,,10,10,1.0,16.192747385546014,0.8286551433757877,12.586761456393267,19.16045224969098
A,15,20,130,5.0,1,2,sqrt,203.81107952732683,0.6959741717977792,21.38806323248513,27.32226792940795
A,15,20,130,5.0,1,2,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,5.0,1,10,sqrt,205.95004404852617,0.69824767719103,21.355591571023012,27.23779193827923
A,15,20,130,5.0,1,10,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,5.0,5,2,sqrt,249.61154127886488,0.6729058570724362,22.977811599655723,28.960907078032555
A,15,20,130,5.0,5,2,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,5.0,5,10,sqrt,249.61154127886488,0.6729058570724362,22.977811599655723,28.960907078032555
A,15,20,130,5.0,5,10,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,5.0,10,2,sqrt,240.35326801965667,0.6713643152028042,23.240077424015805,29.165228978172667
A,15,20,130,5.0,10,2,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,5.0,10,10,sqrt,240.35326801965667,0.6713643152028042,23.240077424015805,29.165228978172667
A,15,20,130,5.0,10,10,1.0,11.095854751781417,0.8495437124179629,11.530602485896539,17.248145726005884
A,15,20,130,10.0,1,2,sqrt,121.03943371650143,0.7681219178159429,16.756551382284734,23.506163812143853
A,15,20,130,10.0,1,2,1.0,21.179716185368882,0.8385815566330279,11.701804978747486,18.694622654948176
A,15,20,130,10.0,1,10,sqrt,80.41007485984501,0.779976587442395,15.948665812388782,22.6070357643208
A,15,20,130,10.0,1,10,1.0,19.911486756591188,0.8399827396051375,11.655078922497104,18.564451823899013
A,15,20,130,10.0,5,2,sqrt,67.90307881561255,0.7776907224862551,16.60272799982231,23.17086816615803
A,15,20,130,10.0,5,2,1.0,18.7003776090676,0.8417676460646895,11.626985125399333,18.406888075107236
A,15,20,130,10.0,5,10,sqrt,67.90307881561255,0.7776907224862551,16.60272799982231,23.17086816615803
A,15,20,130,10.0,5,10,1.0,18.7003776090676,0.8417676460646895,11.626985125399333,18.406888075107236
A,15,20,130,10.0,10,2,sqrt,74.32626352013646,0.7697133448868633,16.56676187400062,23.21382052139872
A,15,20,130,10.0,10,2,1.0,15.750785827535816,0.8445184417731048,11.460229679322467,18.055397496104028
A,15,20,130,10.0,10,10,sqrt,74.32626352013646,0.7697133448868633,16.56676187400062,23.21382052139872
A,15,20,130,10.0,10,10,1.0,15.750785827535816,0.8445184417731048,11.460229679322467,18.055397496104028
A,15,20,130,,1,2,sqrt,133.9706455448409,0.7697295509060769,16.972494902904167,26.09201221249524
A,15,20,130,,1,2,1.0,36.31391433254247,0.7999106001944244,14.064074688562789,22.358491564952608
A,15,20,130,,1,10,sqrt,76.31926350278947,0.7788395952834744,16.29819664856671,24.609848854712055
A,15,20,130,,1,10,1.0,30.83986979323247,0.8065492441264579,13.6177429925919,21.51527631094634
A,15,20,130,,5,2,sqrt,94.49578777525616,0.7777803710462384,16.22131911373086,24.278297566997313
A,15,20,130,,5,2,1.0,25.596321976951877,0.8132524230429798,13.14138589627235,20.71937414289718
A,15,20,130,,5,10,sqrt,94.49578777525616,0.7777803710462384,16.22131911373086,24.278297566997313
A,15,20,130,,5,10,1.0,25.596321976951877,0.8132524230429798,13.14138589627235,20.71937414289718
A,15,20,130,,10,2,sqrt,64.4542391647914,0.7910670814411578,15.458018747448074,22.837329101139154
A,15,20,130,,10,2,1.0,19.201816608043565,0.8227931390674712,12.434290973644565,19.387380853383426
A,15,20,130,,10,10,sqrt,64.4542391647914,0.7910670814411578,15.458018747448074,22.837329101139154
A,15,20,130,,10,10,1.0,19.201816608043565,0.8227931390674712,12.434290973644565,19.387380853383426
A,20,10,115,5.0,1,2,sqrt,12.81969569940046,0.7761761370449333,13.776385870430047,18.15982412009431
A,20,10,115,5.0,1,2,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,5.0,1,10,sqrt,12.792334973254516,0.7762249458095958,13.738263246583113,18.11984256530826
A,20,10,115,5.0,1,10,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,5.0,5,2,sqrt,12.725388997634184,0.7758607072057345,13.78843991995917,18.165241310109504
A,20,10,115,5.0,5,2,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,5.0,5,10,sqrt,12.725388997634184,0.7758607072057345,13.78843991995917,18.165241310109504
A,20,10,115,5.0,5,10,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,5.0,10,2,sqrt,12.758937419360631,0.7751683498031336,13.801348036774908,18.18514487635313
A,20,10,115,5.0,10,2,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,5.0,10,10,sqrt,12.758937419360631,0.7751683498031336,13.801348036774908,18.18514487635313
A,20,10,115,5.0,10,10,1.0,4.112062372781019,0.8757088712759387,9.347676513885556,13.595012496785387
A,20,10,115,10.0,1,2,sqrt,14.016738665958949,0.8497404864240157,10.620563233714574,15.60696337093132
A,20,10,115,10.0,1,2,1.0,7.157236757149252,0.8707856023841387,9.16413185894122,14.673364335707694
A,20,10,115,10.0,1,10,sqrt,7.15262127603778,0.8529106523346,10.312122393914334,15.212389959855098
A,20,10,115,10.0,1,10,1.0,6.837212465179152,0.8724628973842161,9.129630077900387,14.582557248292307
A,20,10,115,10.0,5,2,sqrt,35.14924628818386,0.8414837549146219,11.083521251740985,16.361449297468972
A,20,10,115,10.0,5,2,1.0,6.002264642779734,0.874373664231695,9.024602605541013,14.347135388446556
A,20,10,115,10.0,5,10,sqrt,35.14924628818386,0.8414837549146219,11.083521251740985,16.361449297468972
A,20,10,115,10.0,5,10,1.0,6.002264642779734,0.874373664231695,9.024602605541013,14.347135388446556
